days_to_event,event_count,vol_q5,vol_q10,vol_q25,vol_q50,vol_q75,vol_q90,vol_q95
38,897,9.139493051610057,10.954022996128021,16.533600143344458,25.43442232841155,40.72078452510463,63.89437380574364,79.15536664693039
39,897,8.517846398568317,11.032788348114035,16.201966690621237,25.570556910536773,41.39582594088442,65.72852419476614,84.74309739583673
40,898,8.712858035984281,10.768596268771741,16.618483202199968,25.903110135345727,40.735461418595406,66.19177288198551,84.72994054725216
41,898,8.805341651325108,10.452377171915979,16.718999764334782,26.00262997869256,42.2773118565838,66.51329413910359,87.58088197876864
42,898,9.19795709146885,10.999709699052582,17.01832243223132,25.73677702217155,42.58630114099313,67.34527611777995,92.02654605551291
43,898,9.320154785746059,11.331536566281322,17.17318725352945,26.35618817884086,42.11141760791978,67.33749583512302,87.85475786978219
44,899,9.431254762878062,11.30975928592086,17.322743711597845,27.004426757107808,41.777868368866926,67.0108763896211,88.9982371729628
45,899,9.080201747002194,11.042702362061931,16.570319503060674,26.744464015941695,41.63070868416596,65.70647708332943,91.33093154151365
46,899,8.627048518128419,10.815777135366341,15.91205262352388,25.947173392414058,41.872016464249654,66.16397403038644,87.3315361294582
47,899,8.637943000146718,10.84936934252085,16.61505607087568,25.749121933067936,43.26111135529648,65.99696580201045,89.24848871194841
48,899,8.358591560575945,11.194890681710199,16.753562467324357,25.60402879001662,43.34047964578649,67.68949415246459,93.34005368331127
49,899,9.171478515547713,11.331360707951694,16.74183511794461,26.037533160574185,42.50417469134423,69.16422882862972,91.46786025465033
50,900,9.035834016119775,11.25080712539767,16.45623408506783,26.618717304559098,42.2492586427757,68.12018200312924,90.57602783639912
51,899,9.391683088461457,11.691472371699083,16.857418867888118,26.629945778390162,42.68334244295009,68.06056103123592,87.36829861091628
52,899,8.97025626768809,11.124040173928726,16.67192843004224,26.81251919025887,43.684710609617596,67.68778764644672,86.00724520059812
53,898,8.775072040784224,10.644799281661188,16.6952504258044,27.14676503513467,42.7643294863062,69.31788657262204,88.62531412119097
54,896,8.379882206954653,10.766364963354022,16.74047765755673,26.709258426956442,41.98829986242326,70.20820700748519,90.48093657021514
55,896,8.73731097491099,10.938305511998138,17.044312629894343,26.700744284135403,42.00236409522468,71.79326946704137,88.23143382157957
56,897,8.792025791601079,11.388840582394764,17.132568570999503,27.167773481001344,43.01049040867821,70.66380222247732,86.54786114209998
57,897,9.682828062263264,12.034226292626917,17.65188153189342,26.887834759980212,42.14339049715863,72.59061850136996,89.2571745342529
58,898,9.448872134221737,12.044214400112976,17.16056488789526,27.1842101895692,41.836450120825,71.40034691694092,86.97885195849658
59,896,9.050381240486603,11.424692161763844,16.730258276131973,26.093247956926632,41.590411890020164,70.39361301807625,88.60994460316938
60,896,8.904471099823361,10.721583509298737,16.35483024886864,25.821522405187615,42.6307486793727,70.03254644335178,87.79326691132438
